Work Order Number,Customer Number,Memo (Main),Name,Address,City,State,Zip,FixedTime,Weight,Total Weight NH,OrderDate,Quantity,Total Quantity,EqCode,Open1,Close1,Pattern1,Longitude,Latitude,OrderType,Filler,Shipment Date,Standing Appointment,Seq,County,Rt,Food Pallets, Pet Food Pallets,Chemical Pallets,Delivery Instructions,Total Case Cube,Static Appointment
979386,80291,- None -,Hebron SDA Church,1256 Dean Street,Brooklyn,NY,11216,30,994,994,2/10/2026,,42, ,830,1230,T,-73.947804,40.676753,Cold,No,2/10/2026,No,2,Brooklyn,18,0.57,0,0,please call 917-324-8565 before delivery,36.28,No
979387,80292,- None -,Hebron SDA Church,1256 Dean Street,Brooklyn,NY,11216,30,2800,2800,2/10/2026,,96, ,830,1230,T,-73.947804,40.676753,Dry,No,2/10/2026,No,2,Brooklyn,18,1.05,0,0,New York Avenue.  Corner of Dean Street.,67.36,No
979388,80292,- None -,Hebron SDA Church,1256 Dean Street,Brooklyn,NY,11216,30,634,634,2/10/2026,,34, ,830,1230,T,-73.947804,40.676753,Cold,No,2/10/2026,No,2,Brooklyn,18,0.29,0,0,New York Avenue.  Corner of Dean Street.,18.52,No
979389,85401,- None -,JHS 8 Q Richard S. Grossley,108-35 167th Street,Jamaica,NY,11433,30,3655,3655,2/11/2026,,184, ,1230,1630,W,-73.787192,40.69719,Dry,No,2/11/2026,No,3,Queens,15,2.11,0,0.2,Cannot accept deliveries after 1pm.,144.16,No
979390,85401,- None -,JHS 8 Q Richard S. Grossley,108-35 167th Street,Jamaica,NY,11433,30,996,996,2/11/2026,,54, ,1230,1630,W,-73.787192,40.69719,Cold,No,2/11/2026,No,3,Queens,15,1,0,0,Cannot accept deliveries after 1pm.,64.26,No
979391,85373,- None -,Peniel SDA Church,1210 Utica Avenue,Brooklyn,NY,11203,30,2440,2440,2/10/2026,,80, ,830,1230,T,-73.929475,40.643172,Dry,Yes,2/10/2026,Yes,3,Brooklyn,3,0.91,0,0,- None -,58.89,Yes
979392,85373,- None -,Peniel SDA Church,1210 Utica Avenue,Brooklyn,NY,11203,30,416,416,2/10/2026,,16, ,830,1230,T,-73.929475,40.643172,Cold,Yes,2/10/2026,Yes,3,Brooklyn,3,0.14,0,0,- None -,8.96,Yes
979393,85468,- None -,Council Of People Organization (COPO),1077 Coney Island Avenue,Brooklyn,NY,11230,30,1596,1596,2/10/2026,,48, ,830,1230,T,-73.966459,40.631136,Dry,No,2/10/2026,No,3,Brooklyn,2,0.65,0,0,Call upon arrival. Delivery should be in the morning shifts.,41.62,No
979394,81679,- None -,Faces NY Inc.,123 West 115th Street,New York,NY,10026,30,122,122,2/11/2026,,7, ,830,1230,W,-73.950964,40.801676,Cold,Yes,2/11/2026,Yes,2,Manhattan,14,0.09,0,0,"9/29/2025, As per Yorjan, SR changed to 8:30-12:30",5.56,Yes
979395,85596,- None -,ZEINA LORRAINE INC,203 W 133 Street,New York,NY,10030,30,1812,1812,2/10/2026,,60, ,830,1230,T,-73.945113,40.814214,Dry,No,2/10/2026,No,1,Manhattan,1,0.76,0,0,Can deliveries please happen between 830 - 12:30.  Outside of the noted hours we do not have volunteers to assist,48.34,No
979396,85480,- None -,St. Brendan & St. Ann Parish,268 East 207th St.,Bronx,NY,10467,30,3088,3088,2/6/2026,,107, ,830,1230,F,-73.87761,40.875575,Dry,No,2/6/2026,No,1,Bronx,18,1.16,0,0,Delivery door is a metal gate identified as the food pantry located by the 1st private home,74.64,No
979397,85468,- None -,Council Of People Organization (COPO),1077 Coney Island Avenue,Brooklyn,NY,11230,30,544,544,2/10/2026,,32, ,830,1230,T,-73.966459,40.631136,Cold,No,2/10/2026,No,3,Brooklyn,2,0.22,0,0,Call upon arrival. Delivery should be in the morning shifts.,14.08,No
979398,80543,- None -,Community Impact Food Pantry,616 West 114th Street,New York,NY,10025,30,304,304,2/9/2026,,20, ,830,1230,M,-73.965897,40.807136,Cold,Yes,2/9/2026,Yes,2,Manhattan,9,0.13,0,0,Deliveries Monday & Thursday 9am-4pm  There are 6 steps from sidewalk to pantry door.,8.32,Yes
979399,80419,- None -,Transfiguration Church,263 Marcy Avenue,Brooklyn,NY,11211,30,1568,1568,2/9/2026,,49, ,830,1230,M,-73.956012,40.705165,Dry,No,2/9/2026,No,2,Brooklyn,19,0.57,0,0,Opens at 9AM; Delivery entrance 280 Marcy Avenue.,37.38,No
979400,85480,- None -,St. Brendan & St. Ann Parish,268 East 207th St.,Bronx,NY,10467,30,544,544,2/6/2026,,32, ,830,1230,F,-73.87761,40.875575,Cold,No,2/6/2026,No,1,Bronx,18,0.22,0,0,Delivery door is a metal gate identified as the food pantry located by the 1st private home,14.08,No
979401,81733,- None -,Aids Center of Queens County,1600 Central Avenue,Far Rockaway,NY,11691,30,382,382,2/10/2026,,15, ,830,1230,T,-73.751962,40.605182,Cold,Yes,2/10/2026,Yes,4,Queens,15,0.17,0,0,"Tuesdays and Thursdays between the hours of 10am - 2pm., Elevator to 3rd floor",10.72,Yes
979402,80393,- None -,St. John's Bread and Life,795 Lexington Avenue,Brooklyn,NY,11221,30,1840,1840,2/17/2026,,180, ,830,1230,T,-73.92901,40.690209,Dry,Yes,2/17/2026,Yes,2,Brooklyn,10,1.06,0,0,Delivery is between 7-1 ring kitchen bell if earlier,67.9,Yes
979403,80893,- None -,Elmcor Youth & Adult Activities Inc.,107-20 Northern Blvd,Corona,NY,11368,30,416,416,2/9/2026,,40, ,830,1230,M,-73.861637,40.757795,Dry,No,2/9/2026,No,2,Queens,7,0.19,0,0,Check in with Receptionist in the Gymnasium. Deliveries past 5pm are usually not accepted.,12.18,No
979406,85390,- None -,MS 391 X The Angelo Patri Middle School,2225 Webster Avenue,Bronx,NY,10457,30,557,557,2/6/2026,,28, ,830,1230,F,-73.896703,40.854515,Dry,No,2/6/2026,No,1,Bronx,24,0.29,0,0,Preferred Delivery Time - 8am -12pm,18.4,No
979408,85471,- None -,Borough of Manhattan Community College,224 West Street,New York,NY,10007,30,462,462,2/6/2026,,40, ,830,1230,F,-74.012341,40.719462,Cold,No,2/6/2026,No,1,Manhattan,22,0.41,0,0,Requesting  8:00 AM-12:00 PM delivery because of the availability of students volunteers. Please deliver to the west side loading dock between chambers and harrison.,25.76,No
979410,80893,- None -,Elmcor Youth & Adult Activities Inc.,107-20 Northern Blvd,Corona,NY,11368,30,484,484,2/9/2026,,31, ,830,1230,M,-73.861637,40.757795,Cold,No,2/9/2026,No,2,Queens,7,0.35,0,0,Check in with Receptionist in the Gymnasium. Deliveries past 5pm are usually not accepted.,22.08,No
979416,915,WOMAN TO WOMAN EVENT - NIKE,Food Bank for New York City,355 Food Center Drive,Bronx,NY,10474,30,645,645,2/3/2026,,520, ,830,1230,F,-73.871471,40.807629,Dry,No,3/13/2026,No,1,Bronx,45,2.09,0,0.07,- None -,137.8,No
979417,85027,- None -,Word of Life Christian Fellowship International FP,830 Union Ave,Bronx,NY,10455,30,8552,8552,2/6/2026,,336, ,830,1230,F,-73.903144,40.819638,Dry,No,2/6/2026,No,1,Bronx,3,4.25,0,0,- None -,270.42,No
979418,85027,- None -,Word of Life Christian Fellowship International FP,830 Union Ave,Bronx,NY,10455,30,3200,3200,2/6/2026,,110, ,830,1230,F,-73.903144,40.819638,Cold,No,2/6/2026,No,1,Bronx,3,2.13,0,0,- None -,135.78,No
979419,85494,- None -,Every Day is a Miracle - Harvest Hand Food Pantry,2626 East Tremont Avenue,Bronx,NY,10561,30,1976,1976,2/11/2026,,63, ,830,1230,W,-73.846291,40.842975,Dry,No,2/11/2026,No,1,Bronx,28,0.75,0,0,"Please, 8:30-3:00PM",48.32,No
979420,80401,- None -,St. Philip's Episcopal,265 Decatur Street,Brooklyn,NY,11233,30,940,940,2/10/2026,,38, ,830,1230,T,-73.933169,40.681486,Cold,Yes,2/10/2026,Yes,3,Brooklyn,13,0.61,0,0,Deliveries Tuesday before 12pm,38.8,Yes
979421,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,1636,1636,2/10/2026,,58, ,830,1230,T,-73.886421,40.865649,Dry,Yes,2/10/2026,Yes,1,Bronx,20,0.58,0,0.02,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,38.67,Yes
979422,85494,- None -,Every Day is a Miracle - Harvest Hand Food Pantry,2626 East Tremont Avenue,Bronx,NY,10561,30,544,544,2/11/2026,,32, ,830,1230,W,-73.846291,40.842975,Cold,No,2/11/2026,No,1,Bronx,28,0.22,0,0,"Please, 8:30-3:00PM",14.08,No
979423,10094,SR - YANKEE POP UP,Yankee Stadium,"1 E. 161st,",Bronx,NY,10451,30,5355,5355,2/3/2026,,345, ,830,1230,W,-73.928497,40.829035,Dry,No,2/11/2026,No,1,Bronx,45,2.25,0,0,- None -,143.53,No
979424,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,544,544,2/10/2026,,32, ,830,1230,T,-73.886421,40.865649,Cold,Yes,2/10/2026,Yes,1,Bronx,20,0.22,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,14.08,Yes
979425,85343,- None -,Department of Probation NeON Kitchen Staten Island,340 Bay Street,Staten Island,NY,10301,30,504,504,2/10/2026,,24, ,1230,1630,T,-74.075159,40.63368,Cold,Yes,2/10/2026,Yes,3,StatenIsland,9,0.36,0,0,830-430pm,23.1,Yes
979426,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,2486,2486,2/17/2026,,104, ,830,1230,T,-73.886421,40.865649,Dry,Yes,2/17/2026,Yes,2,Bronx,23,0.99,0,0.02,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,64.25,Yes
979427,85162,- None -,Every Day is a Miracle co The Almond Tree Church,2424 Jerome Ave,Bronx,NY,10468,30,2696,2696,2/11/2026,,104, ,830,1230,W,-73.90176,40.86185,Dry,Yes,2/11/2026,Yes,3,Bronx,3,1.09,0,0,ONLY 830am-1:00pm,69.5,Yes
979428,85343,- None -,Department of Probation NeON Kitchen Staten Island,340 Bay Street,Staten Island,NY,10301,30,1038,1038,2/10/2026,,48, ,1230,1630,T,-74.075159,40.63368,Dry,Yes,2/10/2026,Yes,3,StatenIsland,9,0.47,0,0,830-430pm,29.34,Yes
979429,80121,- None -,Part of the Solution (POTS),2759 Webster Avenue,Bronx,NY,10458,30,2144,2144,2/17/2026,,72, ,830,1230,T,-73.886421,40.865649,Cold,Yes,2/17/2026,Yes,2,Bronx,23,1.45,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,92.48,Yes
979430,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,1140,1140,2/10/2026,,50, ,830,1230,T,-73.886421,40.865649,Dry,Yes,2/10/2026,Yes,1,Bronx,20,0.44,0,0.02,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,29.55,Yes
979431,85342,- None -,Department of Probation NeON Kitchen Manhattan,127 West 127th Street,New York,NY,10027,30,576,576,2/11/2026,,30, ,1230,1630,W,-73.945496,40.809488,Cold,Yes,2/11/2026,Yes,4,Manhattan,14,0.41,0,0,8:00am - 2:00pm. Delivery rear entrance W 128th Street,26.46,Yes
979432,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,544,544,2/10/2026,,32, ,830,1230,T,-73.886421,40.865649,Cold,Yes,2/10/2026,Yes,1,Bronx,20,0.22,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,14.08,Yes
979433,80401,- None -,St. Philip's Episcopal,265 Decatur Street,Brooklyn,NY,11233,30,3398,3398,2/10/2026,,162, ,830,1230,T,-73.933169,40.681486,Dry,Yes,2/10/2026,Yes,3,Brooklyn,13,1.43,0,0.02,Deliveries Tuesday before 12pm,91.21,Yes
979434,85162,- None -,Every Day is a Miracle co The Almond Tree Church,2424 Jerome Ave,Bronx,NY,10468,30,1962,1962,2/11/2026,,65, ,830,1230,W,-73.90176,40.86185,Cold,Yes,2/11/2026,Yes,3,Bronx,3,1.39,0,0,ONLY 830am-1:00pm,88.56,Yes
979435,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,2746,2746,2/17/2026,,114, ,830,1230,T,-73.886421,40.865649,Dry,Yes,2/17/2026,Yes,2,Bronx,23,1.09,0,0.02,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,70.95,Yes
979436,83550,- None -,Part of the Solution,2759 Webster Avenue,Bronx,NY,10458,30,1728,1728,2/17/2026,,56, ,830,1230,T,-73.886421,40.865649,Cold,Yes,2/17/2026,Yes,2,Bronx,23,1.31,0,0,8:00-12:00 -  Requests Stop #1 or 2 - Not able to receive after 12pm,83.52,Yes
979437,82104,- None -,Leviticus Church,114-12 Van Wyck Expressway,South Ozone Park,NY,11420,30,2746,2746,2/10/2026,,114, ,1230,1630,T,-73.806024,40.682387,Dry,Yes,2/10/2026,Yes,2,Queens,11,1.09,0,0.02,"8:30am-12:30pm - call when outside with delivery, or if no one is around, call 253-267-2333",70.95,Yes
979438,80801,- None -,Cathedral Community Cares,1047 Amsterdam Avenue,New York,NY,10025,30,328,328,2/11/2026,,18, ,830,1230,W,-73.963074,40.804033,Cold,Yes,2/11/2026,Yes,1,Manhattan,70,0.47,0,0,"As per Robert, 10am-430pm. Deliveries Tuesdays and Wednesday..",29.95,Yes
979439,81685,- None -,Father's Heart Ministries,543-545 East 11th Street,New York,NY,10009,30,1000,1000,2/18/2026,,50, ,830,1230,W,-73.980741,40.728014,Dry,Yes,2/18/2026,Yes,1,Manhattan,15,0.42,0,0.02,Del only Wed 8AM-12Noon. Confirm with Ms. Hutchins 718-740-1033.,28.15,Yes
979440,85328,- None -,Full Effect Gospel Ministries,900 New Lots Ave,Brooklyn,NY,11208,30,1526,1526,2/18/2026,,61, ,1230,1630,W,-73.8779,40.668427,Cold,Yes,2/18/2026,Yes,3,Brooklyn,6,0.96,0,0,9:30am - 4:30pm - Ring Doorbell,62.19,Yes
979441,83557,- None -,Father's Heart Ministries,543-545 East 11th Street,New York,NY,10009,30,1000,1000,2/18/2026,,50, ,830,1230,W,-73.980741,40.728014,Dry,Yes,2/18/2026,Yes,1,Manhattan,15,0.42,0,0.02,Please ring the doorbell at the front door upon delivery.,28.15,Yes
979442,80712,- None -,The Riverside Church FP,91 Claremont Avenue,New York,NY,10027,30,6116,6116,2/9/2026,,304, ,830,1230,M,-73.962701,40.811452,Dry,Yes,2/9/2026,Yes,3,Manhattan,9,2.53,0,0.02,Monday deliveries accepted all day.  Tues-Fri deliveries accepted only between 1pm and 5pm,162.85,Yes
979443,85056,- None -,Community Food Pantry at Highbridge,1363 Ogden Avenue,Bronx,NY,10452,30,5367,5367,2/9/2026,,245, ,830,1230,M,-73.924725,40.84168,Dry,Yes,2/9/2026,Yes,2,Bronx,1,2.51,0,0.02,Mondays between 9:00AM and 12:30PM.  Deliveries can not arrive any later than 12:00PM,161.42,Yes
979444,83936,SR-BULK,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,12740,12740,2/3/2026,,2927, ,830,1230,W,-73.883943,40.675836,Cold,No,2/4/2026,No,1,Brooklyn,30,10.73,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,686.3,No
979445,85056,- None -,Community Food Pantry at Highbridge,1363 Ogden Avenue,Bronx,NY,10452,30,2854,2854,2/9/2026,,102, ,830,1230,M,-73.924725,40.84168,Cold,Yes,2/9/2026,Yes,2,Bronx,1,2.07,0,0,Mondays between 9:00AM and 12:30PM.  Deliveries can not arrive any later than 12:00PM,131.88,Yes
979446,83936,SR-BULK,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,2160,2160,2/3/2026,,2160, ,830,1230,W,-73.883943,40.675836,Dry,No,2/4/2026,No,1,Brooklyn,30,25.31,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,1620,No
979453,85342,- None -,Department of Probation NeON Kitchen Manhattan,127 West 127th Street,New York,NY,10027,30,1020,1020,2/11/2026,,54, ,1230,1630,W,-73.945496,40.809488,Dry,Yes,2/11/2026,Yes,4,Manhattan,14,0.49,0,0,8:00am - 2:00pm. Delivery rear entrance W 128th Street,30.78,Yes
979459,80136,- None -,The Salvation Army Tremont Corps,2121 Washington Avenue,Bronx,NY,10457,30,2524,2524,2/19/2026,,124, ,1230,1630,R,-73.895268,40.852013,Dry,Yes,2/19/2026,Yes,5,Bronx,18,1.62,0,0.07,"Please, Wed 10am-1pm & All other days, 10am-2:30pm.  Ring the bell when outside",107.49,Yes
979462,80136,- None -,The Salvation Army Tremont Corps,2121 Washington Avenue,Bronx,NY,10457,30,538,538,2/19/2026,,34, ,1230,1630,R,-73.895268,40.852013,Cold,Yes,2/19/2026,Yes,5,Bronx,18,0.4,0,0,"Please, Wed 10am-1pm & All other days, 10am-2:30pm.  Ring the bell when outside",24.94,Yes
979463,85271,- None -,The Campaign Against Hunger,"975 Shepherd Ave, Brooklyn, NY 11208",Brooklyn,NY,11233,30,1728,1728,2/10/2026,,56, ,1230,1630,T,-73.917677,40.678643,Cold,Yes,2/10/2026,Yes,1,Brooklyn,14,1.31,0,0,Please ring the door bell if the gate is down.,83.52,Yes
979466,85271,- None -,The Campaign Against Hunger,"975 Shepherd Ave, Brooklyn, NY 11208",Brooklyn,NY,11233,30,2746,2746,2/10/2026,,114, ,1230,1630,T,-73.917677,40.678643,Dry,Yes,2/10/2026,Yes,1,Brooklyn,14,1.09,0,0.02,Please ring the door bell if the gate is down.,70.95,Yes
979470,85600,- None -,Life Together Works Inc.,2347 Lafayette Avenue,Bronx,NY,10473,30,1888,1888,2/25/2026,,93, ,830,1230,W,-73.844681,40.82385,Dry,No,2/25/2026,No,1,Bronx,14,0.77,0,0.02,830-2:30pm. Driver should go through the driveway and along the back for pantry entrance.,51.19,No
979471,83874,- None -,BFFY - Our Lady of Lourdes Outreach,92-96 220th Street,Queens Village,NY,11428,30,825,825,2/9/2026,,41, ,830,1230,M,-73.737175,40.723911,Cold,No,2/9/2026,No,1,Queens,7,0.63,0,0,"Monday or Wednesday ONLY - between 8am-11am, Ring the doorbell on the side door",40.12,No
979472,85600,- None -,Life Together Works Inc.,2347 Lafayette Avenue,Bronx,NY,10473,30,1900,1900,2/25/2026,,71, ,830,1230,W,-73.844681,40.82385,Cold,No,2/25/2026,No, ,Bronx,1,1.31,0,0,830-2:30pm. Driver should go through the driveway and along the back for pantry entrance.,84.05,No
979473,83956,- None -,The Campaign Against Hunger,975 Shepherd Ave,Brooklyn,NY,11208,30,4626,4626,2/10/2026,,294, ,1230,1630,T,-73.874089,40.660966,Dry,Yes,2/10/2026,Yes,1,Brooklyn,14,2.33,0,0.02,Please ring the door bell if the gate is down.,149.95,Yes
979474,80604,- None -,Holy Apostles Soup Kitchen,296 9th Avenue,New York,NY,10001,30,128,128,2/11/2026,,16, ,830,1230,W,-73.999188,40.749416,Cold,Yes,2/11/2026,Yes,4,Manhattan,1,0.08,0,0,Only 8am-10am,5.12,Yes
979475,85720,- None -,ICNA Relief Quba Food Pantry,1325 Foster Ave,Brooklyn,NY,11230,30,4266,4266,2/9/2026,,226, ,1230,1630,M,-73.96453,40.63337,Dry,No,2/9/2026,No,4,Brooklyn,15,2.04,0,0,- None -,131.66,No
979476,83874,- None -,BFFY - Our Lady of Lourdes Outreach,92-96 220th Street,Queens Village,NY,11428,30,605,605,2/9/2026,,31, ,830,1230,M,-73.737175,40.723911,Dry,No,2/9/2026,No,1,Queens,7,0.49,0,0.03,"Monday or Wednesday ONLY - between 8am-11am, Ring the doorbell on the side door",34.07,No
979477,83956,- None -,The Campaign Against Hunger,975 Shepherd Ave,Brooklyn,NY,11208,30,1728,1728,2/10/2026,,56, ,1230,1630,T,-73.874089,40.660966,Cold,Yes,2/10/2026,Yes,1,Brooklyn,14,1.31,0,0,Please ring the door bell if the gate is down.,83.52,Yes
979478,83820,- None -,YMCA Community Market – North Brooklyn YMCA,570 Jamaica Avenue,Brooklyn,NY,11208,30,1334,1334,2/9/2026,,63, ,830,1230,M,-73.882715,40.685115,Dry,No,2/9/2026,No,4,Brooklyn,16,0.54,0,0.02,"Wednesday 12:00 pm - 4:00 pm,Delivery Entrance is on the corner of Shepherd ave",35.52,No
979479,81586,- None -,Reaching Out Community Service,6417 18th Avenue,Brooklyn,NY,11204,30,1148,1148,2/9/2026,,68, ,830,1230,M,-73.989723,40.619574,Dry,Yes,2/9/2026,Yes,3,Brooklyn,15,0.44,0,0.08,MORNING DELIVERY ONLY (9am to 12noon) Do Not send any delivers in the afternoon.,33.69,Yes
979480,80137,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,378,378,2/11/2026,,18, ,830,1230,W,-73.913614,40.822679,Dry,No,2/11/2026,No,4,Bronx,10,0.11,0,0.02,Delivery Mon and Thurs betweem 10am-2pm only. Delivery should go to the rear of the main entrance at 424 160th Street. There is a driveway and a sign for the Salvation Army,8.33,No
979481,85162,SR-BULK,Every Day is a Miracle co The Almond Tree Church,2424 Jerome Ave,Bronx,NY,10468,30,7020,7020,2/3/2026,,2925, ,830,1230,W,-73.90176,40.86185,Cold,No,2/4/2026,No,1,Bronx,31,8.51,0,0,ONLY 830am-1:00pm,544.2,No
979482,81048,- None -,The Salvation Army Bronx Citadel,425 East 159th Street,Bronx,NY,10451,30,258,258,2/11/2026,,18, ,830,1230,W,-73.913614,40.822679,Dry,No,2/11/2026,No,4,Bronx,10,0.08,0,0.02,Delivery Mon and Thurs betweem 10am-2pm only...NO PARKING IN DRIVEWAY;Please come around back as we cannot take deliveries from the front entrance.,6.49,No
979483,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,4188,4188,2/10/2026,,186, ,1230,1630,T,-73.883943,40.675836,Dry,Yes,2/10/2026,Yes,2,Brooklyn,73,1.79,0,0.02,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,115.19,Yes
979484,85600,SR-BULK,Life Together Works Inc.,2347 Lafayette Avenue,Bronx,NY,10473,30,7530,7530,2/3/2026,,4800, ,830,1230,W,-73.844681,40.82385,Cold,No,2/4/2026,No,1,Bronx,32,11.02,0,0,830-2:30pm. Driver should go through the driveway and along the back for pantry entrance.,704.8,No
979485,84339,- None -,Gospel Tabernacle Church of Jesus Christ Inc.,2314 Snyder Avenue,Brooklyn,NY,11226,30,1133,1133,2/9/2026,,41, ,1230,1630,M,-73.955278,40.648661,Cold,No,2/9/2026,No,3,Brooklyn,17,0.73,0,0,Please knock on left side door. the door bell does not work.,46.22,No
979486,83936,- None -,Las Maravillas Del Exodo,302 Elton Street,Brooklyn,NY,11208,30,964,964,2/10/2026,,46, ,1230,1630,T,-73.883943,40.675836,Cold,Yes,2/10/2026,Yes,2,Brooklyn,73,0.62,0,0,**REQUIRES STRAIGHT TRUCK **Deliveries Tuesday 9am - 5:00 pm,39.78,Yes
979495,85552,SR-BULK - SO,Olivet Gospel Church Community Food Distribution Program,3900 Dyre Ave,Bronx,NY,10466,30,13855,13855,2/3/2026,,454, ,830,1230,W,-73.831265,40.889389,Cold,No,2/4/2026,No,1,Bronx,33,8.47,0,0,Wednesday morning window.  Agency also receives approx. 3-9 pallets of Produce in the morning..,541.04,No
979497,80299,- None -,Horeb SDA  Community Services,520 Kingston Avenue,Brooklyn,NY,11225,30,5304,5304,2/9/2026,,211, ,830,1230,M,-73.942687,40.661212,Dry,No,2/9/2026,No,2,Brooklyn,17,2.12,0,0.06,Please ONLY confirm with Shana & Dr. Moise.  No Del on Thurs or friday,138.79,No
979499,80299,- None -,Horeb SDA  Community Services,520 Kingston Avenue,Brooklyn,NY,11225,30,1130,1130,2/9/2026,,34, ,830,1230,M,-73.942687,40.661212,Cold,No,2/9/2026,No,2,Brooklyn,17,0.67,0,0,Please ONLY confirm with Shana & Dr. Moise.  No Del on Thurs or friday,42.44,No
979500,82075,- None -,Macedonia AME Church,106-16 Guy R. Brewer Blvd.,Jamaica,NY,11433,30,156,156,2/9/2026,,14, ,830,1230,M,-73.793276,40.699328,Cold,No,2/9/2026,No,2,Queens,24,0.12,0,0,enter the church yard someone is always outside,7.52,No
979501,83457,- None -,Macedonia AME Church,106-16 Guy R. Brewer Blvd,Jamaica,NY,11433,30,640,640,2/9/2026,,20, ,830,1230,M,-73.793276,40.699328,Cold,No,2/9/2026,No,2,Queens,24,0.49,0,0,enter the church yard someone is always outside,31,No
979502,84339,- None -,Gospel Tabernacle Church of Jesus Christ Inc.,2314 Snyder Avenue,Brooklyn,NY,11226,30,2601,2601,2/9/2026,,98, ,1230,1630,M,-73.955278,40.648661,Dry,No,2/9/2026,No,3,Brooklyn,17,1,0,0.01,Please knock on left side door. the door bell does not work.,64.42,No
979503,81453,- None -,First Presbyterian Church Of Jamaica,89-60 164th Street,Jamaica,NY,11432,30,888,888,2/9/2026,,40, ,830,1230,M,-73.796924,40.707053,Cold,Yes,2/9/2026,Yes,4,Queens,6,0.51,0,0,"Can only accept deliviers on MONDAY between 9:00AM - 1:00PM Confirm with Ms. Betty Baker 347-624-1602. Due to construction, entrace is through the parking lot at another side of the building. There is a short flight of stairs to the entrance door.",32.81,Yes
979504,D123456,- None -,FBNYC TEST AGENCY,15 Lincoln Road,Monroe,NY,10950,30,0,0,2/10/2026,,0, ,830,1230,T,-73.9049,,Cold,No,2/10/2026,No, ,Bronx,1,0,0,0,- None -,0,No
